INDPB,MUTPB,CXPB,AEP
0.1,0.75,0.8,6955334.15135074
0.1,0.75,0.85,6951800.360828289
0.1,0.75,0.9,6988872.305768219
0.1,0.75,0.95,6632234.205696411
0.1,0.75,1.0,6630823.611820667
0.1,0.8,0.05,6699759.397054182
0.1,0.8,0.1,6655153.2859117845
0.1,0.8,0.15,6656061.241480836
0.1,0.8,0.2,6724207.264375697
0.1,0.8,0.25,6725807.061789849
0.1,0.8,0.3,6782311.138057739
0.1,0.8,0.35,6827469.676361402
0.1,0.8,0.4,6822191.841341135
0.1,0.8,0.45,6872588.176982739
0.1,0.8,0.5,6904285.085047179
0.1,0.8,0.55,6902103.409221407
0.1,0.8,0.6,6911377.6450767685
0.1,0.8,0.65,6942868.900325181
0.1,0.8,0.7,6946647.41753507
0.1,0.8,0.75,6941369.892116329
0.1,0.8,0.8,6957625.347447339
0.1,0.8,0.85,6958569.886100998
0.1,0.8,0.9,6998535.862302177
0.1,0.8,0.95,6628258.117231412
0.1,0.8,1.0,6631669.442349683
0.1,0.85,0.05,6670033.369657625
0.1,0.85,0.1,6695777.89099913
0.1,0.85,0.15,6675162.0257863235
0.1,0.85,0.2,6642846.687067597
0.1,0.85,0.25,6727947.854970218
0.1,0.85,0.3,6755041.303409677
0.1,0.85,0.35,6862425.437673277
0.1,0.85,0.4,6865491.188722376
0.1,0.85,0.45,6874895.72805483
0.1,0.85,0.5,6922307.337716294
0.1,0.85,0.55,6880928.722163707
0.1,0.85,0.6,6939260.204118577
0.1,0.85,0.65,6905025.52611119
0.1,0.85,0.7,6927668.917829035
0.1,0.85,0.75,6921316.845619896
0.1,0.85,0.8,6939890.85209221
0.1,0.85,0.85,6967853.832160415
0.1,0.85,0.9,6965417.990885607
0.1,0.85,0.95,6654624.593283026
0.1,0.85,1.0,6615488.638121937
0.1,0.9,0.05,6685364.665411059
0.1,0.9,0.1,6723910.324831404
0.1,0.9,0.15,6715760.845335441
0.1,0.9,0.2,6729891.926866283
0.1,0.9,0.25,6723882.941239676
0.1,0.9,0.3,6762134.0679753395
0.1,0.9,0.35,6819329.504539046
0.1,0.9,0.4,6801540.22565909
0.1,0.9,0.45,6892467.720923141
0.1,0.9,0.5,6890741.449746654
0.1,0.9,0.55,6916205.373666982
0.1,0.9,0.6,6909836.182701296
0.1,0.9,0.65,6909606.76737833
0.1,0.9,0.7,6906701.755258927
0.1,0.9,0.75,6942203.407531504
0.1,0.9,0.8,6972586.281381125
0.1,0.9,0.85,6976098.0814709645
0.1,0.9,0.9,6986114.039277623
0.1,0.9,0.95,6657558.392594032
0.1,0.9,1.0,6601119.0086511625
0.1,0.95,0.05,6697335.328765146
0.1,0.95,0.1,6680289.036672347
0.1,0.95,0.15,6742094.239511222
0.1,0.95,0.2,6732320.332093308
0.1,0.95,0.25,6769603.21531029
0.1,0.95,0.3,6765898.345451478
0.1,0.95,0.35,6811039.059577243
0.1,0.95,0.4,6848686.990129004
0.1,0.95,0.45,6929482.912396977
0.1,0.95,0.5,6904688.710947905
0.1,0.95,0.55,6909266.196890807
0.1,0.95,0.6,6930567.549389254
0.1,0.95,0.65,6947639.920555171
0.1,0.95,0.7,6912916.2657679245
0.1,0.95,0.75,6937806.12715793
0.1,0.95,0.8,6961765.702618502
0.1,0.95,0.85,6990497.60675479
0.1,0.95,0.9,6956793.717215738
0.1,0.95,0.95,6626891.649183141
0.1,0.95,1.0,6581913.624073006
0.1,1.0,0.05,6705001.526442677
0.1,1.0,0.1,6695756.483542025
0.1,1.0,0.15,6754658.912709036
0.1,1.0,0.2,6653084.108095016
0.1,1.0,0.25,6698517.434048146
0.1,1.0,0.3,6803893.535694717
0.1,1.0,0.35,6853931.315141257
0.1,1.0,0.4,6832470.629705805
0.1,1.0,0.45,6908748.643331682
0.1,1.0,0.5,6871218.105817881
0.1,1.0,0.55,6902534.000730923
0.1,1.0,0.6,6912259.47680839
0.1,1.0,0.65,6893564.600158076
0.1,1.0,0.7,6943963.947073478
0.1,1.0,0.75,6938520.69753826
0.1,1.0,0.8,6980373.931887315
0.1,1.0,0.85,6948902.879045877
0.1,1.0,0.9,7017769.312738725
0.1,1.0,0.95,6619409.647959743
0.1,1.0,1.0,6588458.194868002
0.15,0.05,0.05,6565362.977927215
0.15,0.05,0.1,6617418.228582979
0.15,0.05,0.15,6554952.683672011
0.15,0.05,0.2,6616298.63952707
0.15,0.05,0.25,6679837.487806984
0.15,0.05,0.3,6722840.276294483
0.15,0.05,0.35,6780388.536781326
0.15,0.05,0.4,6862439.30644444
0.15,0.05,0.45,6863956.9495461155
0.15,0.05,0.5,6891553.026376897
0.15,0.05,0.55,6863725.610429762
0.15,0.05,0.6,6898786.75240018
0.15,0.05,0.65,6905808.713048552
0.15,0.05,0.7,6950463.749228503
0.15,0.05,0.75,6956348.181793675
0.15,0.05,0.8,6939384.353662097
0.15,0.05,0.85,6952386.8647440905
0.15,0.05,0.9,6976330.082958605
0.15,0.05,0.95,7031432.842460472
0.15,0.05,1.0,6657289.733393265
0.15,0.1,0.05,6618466.361357246
0.15,0.1,0.1,6641631.095123975
0.15,0.1,0.15,6613366.172871502
0.15,0.1,0.2,6579858.463452897
0.15,0.1,0.25,6712628.7242600275
0.15,0.1,0.3,6767016.578583785
0.15,0.1,0.35,6823049.436406325
0.15,0.1,0.4,6865582.308040677
0.15,0.1,0.45,6903406.751481862
0.15,0.1,0.5,6721558.748372722
0.15,0.1,0.55,6863755.251628602
0.15,0.1,0.6,6943129.108429911
0.15,0.1,0.65,6913812.337067885
0.15,0.1,0.7,6940979.379446621
0.15,0.1,0.75,6951178.381095758
0.15,0.1,0.8,6965625.581616899
0.15,0.1,0.85,6958210.05707739
0.15,0.1,0.9,6976545.556399445
0.15,0.1,0.95,7016380.203088008
0.15,0.1,1.0,6638937.325996418
0.15,0.15,0.05,6656106.665950506
0.15,0.15,0.1,6590346.262678193
0.15,0.15,0.15,6632379.844351271
0.15,0.15,0.2,6684419.060368145
0.15,0.15,0.25,6737052.093023391
0.15,0.15,0.3,6779187.342050989
0.15,0.15,0.35,6791139.675064169
0.15,0.15,0.4,6874168.700119171
0.15,0.15,0.45,6893365.720334163
0.15,0.15,0.5,6894578.500535681
0.15,0.15,0.55,6927714.937015372
0.15,0.15,0.6,6942961.060769079
0.15,0.15,0.65,6958831.943697456
0.15,0.15,0.7,6934036.007964813
0.15,0.15,0.75,6940665.853298865
0.15,0.15,0.8,6977723.723462998
0.15,0.15,0.85,6939086.593186166
0.15,0.15,0.9,6988934.6250217315
0.15,0.15,0.95,7009368.83680627
0.15,0.15,1.0,6649045.01445721
0.15,0.2,0.05,6638009.2803447
0.15,0.2,0.1,6667650.622599529
0.15,0.2,0.15,6723920.165299621
0.15,0.2,0.2,6709533.003597274
0.15,0.2,0.25,6686859.829597903
0.15,0.2,0.3,6760881.477211835
0.15,0.2,0.35,6823890.055081464
0.15,0.2,0.4,6794917.761200143
0.15,0.2,0.45,6874665.044104226
0.15,0.2,0.5,6899515.24223461
0.15,0.2,0.55,6876521.124337367
0.15,0.2,0.6,6938147.462461697
0.15,0.2,0.65,6905930.980279155
0.15,0.2,0.7,6920365.269856858
0.15,0.2,0.75,6950646.249099878
0.15,0.2,0.8,6975794.171109058
0.15,0.2,0.85,6973972.447693589
0.15,0.2,0.9,6959954.280484743
0.15,0.2,0.95,7018146.482585477
0.15,0.2,1.0,6626369.950442198
0.15,0.25,0.05,6688253.083906215
0.15,0.25,0.1,6672269.97757774
0.15,0.25,0.15,6649243.472899746
0.15,0.25,0.2,6705572.276518065
0.15,0.25,0.25,6723763.114089401
0.15,0.25,0.3,6721852.355862733
0.15,0.25,0.35,6765861.132453776
0.15,0.25,0.4,6895609.635975072
0.15,0.25,0.45,6888522.626539156
0.15,0.25,0.5,6846169.435180955
0.15,0.25,0.55,6912736.840996529
0.15,0.25,0.6,6898192.085915964
0.15,0.25,0.65,6922089.235403447
0.15,0.25,0.7,6926016.0871773735
0.15,0.25,0.75,6926694.660663622
0.15,0.25,0.8,6967822.07055343
0.15,0.25,0.85,6999372.594507204
0.15,0.25,0.9,6985172.840454191
0.15,0.25,0.95,6988076.739492413
0.15,0.25,1.0,6646166.184535113
0.15,0.3,0.05,6701155.387806326
0.15,0.3,0.1,6681231.486857151
0.15,0.3,0.15,6627238.98039021
0.15,0.3,0.2,6748415.108879921
0.15,0.3,0.25,6780423.670035767
0.15,0.3,0.3,6746188.794861571
0.15,0.3,0.35,6795452.817095485
0.15,0.3,0.4,6820502.695240662
0.15,0.3,0.45,6877163.089473183
0.15,0.3,0.5,6884809.713406734
0.15,0.3,0.55,6905872.849867378
0.15,0.3,0.6,6924203.537837582
0.15,0.3,0.65,6936261.988011552
0.15,0.3,0.7,6946782.126268454
0.15,0.3,0.75,6923934.307361839
0.15,0.3,0.8,6969206.374815187
0.15,0.3,0.85,6979673.934824232
0.15,0.3,0.9,6962775.691185331
0.15,0.3,0.95,6998918.283722406
0.15,0.3,1.0,6633177.561823829
0.15,0.35,0.05,6668216.318825844
0.15,0.35,0.1,6677140.561762404
0.15,0.35,0.15,6702539.258369719
0.15,0.35,0.2,6713849.375750257
0.15,0.35,0.25,6707343.1169004105
0.15,0.35,0.3,6767393.659030348
0.15,0.35,0.35,6852114.6913774805
0.15,0.35,0.4,6871206.782238133
0.15,0.35,0.45,6892697.0720768515
0.15,0.35,0.5,6918879.261423178
0.15,0.35,0.55,6917305.952615282
0.15,0.35,0.6,6890290.514022886
0.15,0.35,0.65,6902212.582595114
0.15,0.35,0.7,6934710.843080507
0.15,0.35,0.75,6958137.202953086
0.15,0.35,0.8,6971209.387477898
0.15,0.35,0.85,6945784.877221775
0.15,0.35,0.9,6992651.914734403
0.15,0.35,0.95,6654549.891473637
0.15,0.35,1.0,6599824.849312929
0.15,0.4,0.05,6711987.096562166
0.15,0.4,0.1,6704863.494705998
0.15,0.4,0.15,6747126.746309751
0.15,0.4,0.2,6687874.05334177
0.15,0.4,0.25,6743315.720592754
0.15,0.4,0.3,6788197.727593662
0.15,0.4,0.35,6837852.9448652025
0.15,0.4,0.4,6823279.04885152
0.15,0.4,0.45,6864742.04044518
0.15,0.4,0.5,6886233.9357884545
0.15,0.4,0.55,6921928.309149435
0.15,0.4,0.6,6898781.016671084
0.15,0.4,0.65,6922897.25740936
0.15,0.4,0.7,6918857.555907278
0.15,0.4,0.75,6922027.137248276
0.15,0.4,0.8,6913085.130857466
0.15,0.4,0.85,6943240.265222693
0.15,0.4,0.9,6977764.000818038
0.15,0.4,0.95,6723072.605862395
0.15,0.4,1.0,6656676.045541138
0.15,0.45,0.05,6659338.5524998
0.15,0.45,0.1,6620058.840240252
0.15,0.45,0.15,6649458.818466867
0.15,0.45,0.2,6720952.191592794
0.15,0.45,0.25,6746306.857411785
0.15,0.45,0.3,6798248.28118018
0.15,0.45,0.35,6821935.7266186215
0.15,0.45,0.4,6883453.484045787
0.15,0.45,0.45,6892536.164669897
0.15,0.45,0.5,6899545.163199788
0.15,0.45,0.55,6931101.1780491285
0.15,0.45,0.6,6914111.025465025
0.15,0.45,0.65,6926394.787357537
0.15,0.45,0.7,6931361.76698909
0.15,0.45,0.75,6905954.037754319
0.15,0.45,0.8,6969484.745381606
0.15,0.45,0.85,6987019.8553933175
0.15,0.45,0.9,6972956.487459382
0.15,0.45,0.95,6624582.318680639
0.15,0.45,1.0,6603007.654925755
0.15,0.5,0.05,6664218.190090088
0.15,0.5,0.1,6664957.923719466
0.15,0.5,0.15,6766685.852203007
0.15,0.5,0.2,6655124.567570811
0.15,0.5,0.25,6691634.905356697
0.15,0.5,0.3,6789583.596246655
0.15,0.5,0.35,6786562.46644795
0.15,0.5,0.4,6862204.470559953
0.15,0.5,0.45,6882756.427037066
0.15,0.5,0.5,6898767.324693493
0.15,0.5,0.55,6946590.57528414
0.15,0.5,0.6,6918462.690442802
0.15,0.5,0.65,6915808.985389043
0.15,0.5,0.7,6941101.120418157
0.15,0.5,0.75,6936232.58997286
0.15,0.5,0.8,6973496.155085719
0.15,0.5,0.85,6971465.468259533
0.15,0.5,0.9,6961205.993949331
0.15,0.5,0.95,7041442.387054215
0.15,0.5,1.0,6605805.801986175
0.15,0.55,0.05,6709824.291895517
0.15,0.55,0.1,6661341.025545245
0.15,0.55,0.15,6701659.682263557
0.15,0.55,0.2,6716002.097330693
0.15,0.55,0.25,6745454.762058606
0.15,0.55,0.3,6788395.271040574
0.15,0.55,0.35,6817248.235958229
0.15,0.55,0.4,6819844.235547142
0.15,0.55,0.45,6862422.903956291
0.15,0.55,0.5,6906811.604580513
0.15,0.55,0.55,6908413.776069739
0.15,0.55,0.6,6931228.772725195
0.15,0.55,0.65,6919397.1017984925
0.15,0.55,0.7,6938786.266492908
0.15,0.55,0.75,6959742.675357947
0.15,0.55,0.8,6941690.088878692
0.15,0.55,0.85,6942386.316677294
0.15,0.55,0.9,6979843.484171186
0.15,0.55,0.95,6627351.146148119
0.15,0.55,1.0,6631082.0309219435
0.15,0.6,0.05,6684554.02101982
0.15,0.6,0.1,6726954.7527061645
0.15,0.6,0.15,6634898.443103612
0.15,0.6,0.2,6727919.0411682045
0.15,0.6,0.25,6749840.075315771
0.15,0.6,0.3,6730511.685053568
0.15,0.6,0.35,6791220.012646455
0.15,0.6,0.4,6871804.691190299
0.15,0.6,0.45,6896943.252715125
0.15,0.6,0.5,6899564.780136541
0.15,0.6,0.55,6890038.578731072
0.15,0.6,0.6,6923116.209245134
0.15,0.6,0.65,6928667.46075258
0.15,0.6,0.7,6962624.061979538
0.15,0.6,0.75,6955244.042191453
0.15,0.6,0.8,6971019.7152121235
0.15,0.6,0.85,6950193.953734824
0.15,0.6,0.9,7011654.919292139
0.15,0.6,0.95,6693881.685006897
0.15,0.6,1.0,6603215.189559387
0.15,0.65,0.05,6680383.801085844
0.15,0.65,0.1,6723625.642083222
0.15,0.65,0.15,6687307.260879613
0.15,0.65,0.2,6711975.25337968
0.15,0.65,0.25,6727690.384339739
0.15,0.65,0.3,6734186.050899475
0.15,0.65,0.35,6795653.62241466
0.15,0.65,0.4,6847481.401376052
0.15,0.65,0.45,6867151.3394143125
0.15,0.65,0.5,6874608.763853278
0.15,0.65,0.55,6873269.216945843
0.15,0.65,0.6,6938008.781120444
0.15,0.65,0.65,6917938.493984442
0.15,0.65,0.7,6913771.277511548
0.15,0.65,0.75,6948411.08788053
0.15,0.65,0.8,6975526.999150966
0.15,0.65,0.85,6981516.701388421
0.15,0.65,0.9,7022374.708156345
0.15,0.65,0.95,6677377.065505564
0.15,0.65,1.0,6582657.277065118
0.15,0.7,0.05,6729064.614420963
0.15,0.7,0.1,6693611.828216262
0.15,0.7,0.15,6727087.838946995
0.15,0.7,0.2,6732090.009698549
0.15,0.7,0.25,6723724.596648963
0.15,0.7,0.3,6811567.320086986
0.15,0.7,0.35,6788288.913354228
0.15,0.7,0.4,6841548.333620289
0.15,0.7,0.45,6901422.9060316365
0.15,0.7,0.5,6913305.589360196
0.15,0.7,0.55,6906879.921856727
0.15,0.7,0.6,6918526.305804915
0.15,0.7,0.65,6940095.03871996
0.15,0.7,0.7,6941866.375162162
0.15,0.7,0.75,6955182.430917866
0.15,0.7,0.8,6954871.55861225
0.15,0.7,0.85,6968446.216561744
0.15,0.7,0.9,7007172.667557023
0.15,0.7,0.95,6623826.430828713
0.15,0.7,1.0,6605260.3684648145
0.15,0.75,0.05,6698613.0632621255
0.15,0.75,0.1,6744851.216243075
0.15,0.75,0.15,6702629.369372735
0.15,0.75,0.2,6700341.678872824
0.15,0.75,0.25,6705889.898130344
0.15,0.75,0.3,6763974.516528919
0.15,0.75,0.35,6813981.21877532
0.15,0.75,0.4,6873890.995687501
0.15,0.75,0.45,6865224.785916369
0.15,0.75,0.5,6908950.179745778
0.15,0.75,0.55,6948763.3851238405
0.15,0.75,0.6,6909701.646833706
0.15,0.75,0.65,6935149.219935678
0.15,0.75,0.7,6948246.342737066
0.15,0.75,0.75,6954556.047743438
0.15,0.75,0.8,6962589.28979684
0.15,0.75,0.85,6982417.57137091
0.15,0.75,0.9,6980201.9196842965
0.15,0.75,0.95,6609669.536403093
0.15,0.75,1.0,6625893.81651509
0.15,0.8,0.05,6678285.407119634
0.15,0.8,0.1,6648961.026008952
0.15,0.8,0.15,6714688.88857523
0.15,0.8,0.2,6723576.67111312
0.15,0.8,0.25,6687374.861099679
0.15,0.8,0.3,6731555.760889914
0.15,0.8,0.35,6811164.867622466
0.15,0.8,0.4,6846498.182318431
0.15,0.8,0.45,6864506.713736949
0.15,0.8,0.5,6869350.762922987
0.15,0.8,0.55,6908403.193836731
0.15,0.8,0.6,6913346.665672961
0.15,0.8,0.65,6927724.125184333
0.15,0.8,0.7,6947504.9029819695
0.15,0.8,0.75,6953853.293511902
0.15,0.8,0.8,6962303.244324073
0.15,0.8,0.85,6979790.017066115
0.15,0.8,0.9,7004442.607014424
0.15,0.8,0.95,6634599.528591385
0.15,0.8,1.0,6621295.424359247
0.15,0.85,0.05,6652988.170000186
0.15,0.85,0.1,6711354.283314099
0.15,0.85,0.15,6674360.907741053
0.15,0.85,0.2,6753527.605318612
0.15,0.85,0.25,6762055.083945035
0.15,0.85,0.3,6826725.872178683
0.15,0.85,0.35,6782936.734511709
0.15,0.85,0.4,6833257.11107673
0.15,0.85,0.45,6912510.127737537
0.15,0.85,0.5,6894258.257766116
0.15,0.85,0.55,6898688.214919877
0.15,0.85,0.6,6922952.457752859
0.15,0.85,0.65,6935902.208662412
0.15,0.85,0.7,6964802.285420505
0.15,0.85,0.75,6949326.314103283
0.15,0.85,0.8,6984223.949298267
0.15,0.85,0.85,6970687.405470919
0.15,0.85,0.9,7015677.663240006
0.15,0.85,0.95,6636600.402936394
0.15,0.85,1.0,6606442.028175347
0.15,0.9,0.05,6676707.783293954
0.15,0.9,0.1,6687528.4453604
0.15,0.9,0.15,6713065.304167897
0.15,0.9,0.2,6737757.713416046
0.15,0.9,0.25,6773787.890524725
0.15,0.9,0.3,6802357.022281859
0.15,0.9,0.35,6826359.137556771
0.15,0.9,0.4,6832868.386138717
0.15,0.9,0.45,6861177.200962106
0.15,0.9,0.5,6913540.591696123
0.15,0.9,0.55,6922571.634669546
0.15,0.9,0.6,6932565.613356558
0.15,0.9,0.65,6969342.862066483
0.15,0.9,0.7,6932381.649444338
0.15,0.9,0.75,6934330.616675204
0.15,0.9,0.8,6937522.295214523
0.15,0.9,0.85,6977785.063838635
0.15,0.9,0.9,6995628.615898077
0.15,0.9,0.95,6654714.414540445
0.15,0.9,1.0,6639620.988442492
0.15,0.95,0.05,6745999.144597398
0.15,0.95,0.1,6766629.16960024
0.15,0.95,0.15,6713864.688276209
0.15,0.95,0.2,6730666.272713947
0.15,0.95,0.25,6785639.535659624
0.15,0.95,0.3,6777707.370309375
0.15,0.95,0.35,6818876.525527751
0.15,0.95,0.4,6774163.714499956
0.15,0.95,0.45,6845006.961535321
0.15,0.95,0.5,6902795.777423952
0.15,0.95,0.55,6909888.567686681
0.15,0.95,0.6,6898675.816796068
0.15,0.95,0.65,6938803.220994632
0.15,0.95,0.7,6924259.799403593
0.15,0.95,0.75,6948480.670326274
0.15,0.95,0.8,6964881.1599392295
0.15,0.95,0.85,6976716.657542818
0.15,0.95,0.9,7000087.1002931725
0.15,0.95,0.95,6597993.252910009
0.15,0.95,1.0,6595804.905933673
0.15,1.0,0.05,6705786.906588584
0.15,1.0,0.1,6686460.475949767
0.15,1.0,0.15,6704321.04044646
0.15,1.0,0.2,6654196.172292595
0.15,1.0,0.25,6830169.014470207
0.15,1.0,0.3,6806773.605877429
0.15,1.0,0.35,6799710.722333582
0.15,1.0,0.4,6861742.519842475
0.15,1.0,0.45,6846767.813660687
0.15,1.0,0.5,6910764.092636516
0.15,1.0,0.55,6923569.9385733465
0.15,1.0,0.6,6944043.642263385
0.15,1.0,0.65,6915076.980316324
0.15,1.0,0.7,6950808.949509211
0.15,1.0,0.75,6920034.084581849
0.15,1.0,0.8,6936630.105800603
0.15,1.0,0.85,6968391.017756938
0.15,1.0,0.9,7017315.822773322
0.15,1.0,0.95,6627071.919755621
0.15,1.0,1.0,6613677.725758718
0.2,0.05,0.05,6563933.670160128
0.2,0.05,0.1,6583415.061743978
0.2,0.05,0.15,6592399.35646562
0.2,0.05,0.2,6705091.33138635
0.2,0.05,0.25,6663499.704052458
0.2,0.05,0.3,6769199.69292595
0.2,0.05,0.35,6780098.580132028
0.2,0.05,0.4,6840134.751541149
0.2,0.05,0.45,6902330.444049651
0.2,0.05,0.5,6869779.979347995
0.2,0.05,0.55,6916390.996246018
0.2,0.05,0.6,6914282.510632215
0.2,0.05,0.65,6929704.580850336
0.2,0.05,0.7,6917140.46878613
0.2,0.05,0.75,6928081.200823858
0.2,0.05,0.8,6923702.615909715
0.2,0.05,0.85,6976748.860142108
0.2,0.05,0.9,6999710.9002009155
0.2,0.05,0.95,6718225.294127162
0.2,0.05,1.0,6635168.236468444
0.2,0.1,0.05,6684743.028853311
0.2,0.1,0.1,6608172.52915401
0.2,0.1,0.15,6656658.526871281
0.2,0.1,0.2,6654900.082108137
0.2,0.1,0.25,6712061.443433773
0.2,0.1,0.3,6703536.489401627
0.2,0.1,0.35,6790119.100502895
0.2,0.1,0.4,6864996.834938618
0.2,0.1,0.45,6862960.461100748
0.2,0.1,0.5,6882472.954552623
0.2,0.1,0.55,6910083.772253867
0.2,0.1,0.6,6884657.764121672
0.2,0.1,0.65,6914949.231986246
0.2,0.1,0.7,6942756.494020682
0.2,0.1,0.75,6930967.894624907
0.2,0.1,0.8,6940614.076402708
0.2,0.1,0.85,6961425.790172452
0.2,0.1,0.9,6965236.38512096
0.2,0.1,0.95,7029209.903751887
0.2,0.1,1.0,6671745.193482621
0.2,0.15,0.05,6697189.741526602
0.2,0.15,0.1,6658974.303520038
0.2,0.15,0.15,6649383.099524742
0.2,0.15,0.2,6725021.469985379
0.2,0.15,0.25,6685201.924487228
0.2,0.15,0.3,6798150.497425064
0.2,0.15,0.35,6822321.141233877
0.2,0.15,0.4,6835998.360161417
0.2,0.15,0.45,6879127.014018889
0.2,0.15,0.5,6877539.672888303
0.2,0.15,0.55,6902095.369313909
0.2,0.15,0.6,6927898.075093085
0.2,0.15,0.65,6926072.226471081
0.2,0.15,0.7,6931207.128128731
0.2,0.15,0.75,6943672.472334926
0.2,0.15,0.8,6937574.568597701
0.2,0.15,0.85,6978932.590681277
0.2,0.15,0.9,7008979.113689143
0.2,0.15,0.95,7017122.042593093
0.2,0.15,1.0,6630713.562095991
0.2,0.2,0.05,6681672.951838865
0.2,0.2,0.1,6684935.2179210875
0.2,0.2,0.15,6673772.041142822
0.2,0.2,0.2,6674305.154137582
0.2,0.2,0.25,6758412.04939656
0.2,0.2,0.3,6762829.5807492845
0.2,0.2,0.35,6803631.560376398
0.2,0.2,0.4,6828373.3219534485
0.2,0.2,0.45,6881151.175710441
0.2,0.2,0.5,6903336.739698277
0.2,0.2,0.55,6880568.913522627
0.2,0.2,0.6,6933031.891589498
0.2,0.2,0.65,6944442.695850035
0.2,0.2,0.7,6948487.61182115
0.2,0.2,0.75,6958739.4999333415
0.2,0.2,0.8,6947581.499456446
0.2,0.2,0.85,6963605.100320012
0.2,0.2,0.9,6968138.4614965785
0.2,0.2,0.95,7024095.561662848
0.2,0.2,1.0,6594382.767447787
0.2,0.25,0.05,6661958.828856798
0.2,0.25,0.1,6687808.692701168
0.2,0.25,0.15,6659119.976726454
0.2,0.25,0.2,6684796.473877089
0.2,0.25,0.25,6705239.534095516
0.2,0.25,0.3,6787307.29072704
0.2,0.25,0.35,6824778.92965144
0.2,0.25,0.4,6830986.229833657
0.2,0.25,0.45,6842838.607143447
0.2,0.25,0.5,6888007.700543258
0.2,0.25,0.55,6919474.873977548
0.2,0.25,0.6,6909569.269452243
0.2,0.25,0.65,6907864.884305621
0.2,0.25,0.7,6929608.286278048
0.2,0.25,0.75,6949084.619694883
0.2,0.25,0.8,6963887.708488926
0.2,0.25,0.85,6977881.071284243
0.2,0.25,0.9,6999509.004251996
0.2,0.25,0.95,7029140.849314562
0.2,0.25,1.0,6647788.200492074
0.2,0.3,0.05,6677665.139166586
0.2,0.3,0.1,6758220.3451115545
0.2,0.3,0.15,6639232.925909033
0.2,0.3,0.2,6773299.269167985
0.2,0.3,0.25,6733382.262775671
0.2,0.3,0.3,6816161.367505389
0.2,0.3,0.35,6822968.885719124
0.2,0.3,0.4,6827861.3544066055
0.2,0.3,0.45,6866618.679113848
0.2,0.3,0.5,6876531.924666181
0.2,0.3,0.55,6873809.14010367
0.2,0.3,0.6,6943732.624955375
0.2,0.3,0.65,6940580.559900264
0.2,0.3,0.7,6930842.59623597
0.2,0.3,0.75,6957379.076244293
0.2,0.3,0.8,6971471.980033176
0.2,0.3,0.85,6953226.5638236785
0.2,0.3,0.9,6963510.113169559
0.2,0.3,0.95,6687920.059046014
0.2,0.3,1.0,6620930.25857882
0.2,0.35,0.05,6588681.164628422
0.2,0.35,0.1,6624599.635228149
0.2,0.35,0.15,6751085.789088658
0.2,0.35,0.2,6719389.386986168
0.2,0.35,0.25,6724578.070222822
0.2,0.35,0.3,6750510.4737361055
0.2,0.35,0.35,6840443.517286536
0.2,0.35,0.4,6823930.309230993
0.2,0.35,0.45,6879239.054252442
0.2,0.35,0.5,6898887.859114902
0.2,0.35,0.55,6923533.220339839
0.2,0.35,0.6,6917920.210989961
0.2,0.35,0.65,6914888.420654876
0.2,0.35,0.7,6958965.506438868
0.2,0.35,0.75,6953693.004403761
0.2,0.35,0.8,6963510.770195125
0.2,0.35,0.85,6976972.2940346645
0.2,0.35,0.9,7005448.3426828785
0.2,0.35,0.95,6667709.361595729
0.2,0.35,1.0,6632015.571033905
0.2,0.4,0.05,6683382.926534115
0.2,0.4,0.1,6714662.138909652
0.2,0.4,0.15,6670106.791574538
0.2,0.4,0.2,6686491.94843817
0.2,0.4,0.25,6783035.43634699
0.2,0.4,0.3,6780567.386197006
0.2,0.4,0.35,6863189.94498564
0.2,0.4,0.4,6850187.2559106
0.2,0.4,0.45,6902772.675898177
0.2,0.4,0.5,6931502.688207235
0.2,0.4,0.55,6923150.9095696965
0.2,0.4,0.6,6932610.942789201
0.2,0.4,0.65,6922444.782683577
0.2,0.4,0.7,6909460.261225452
0.2,0.4,0.75,6958911.42938466
0.2,0.4,0.8,6998192.102039784
0.2,0.4,0.85,6949585.630277079
0.2,0.4,0.9,7004850.010293612
0.2,0.4,0.95,6612674.329737676
0.2,0.4,1.0,6620207.835437762
0.2,0.45,0.05,6694680.085975619
0.2,0.45,0.1,6700269.920869312
0.2,0.45,0.15,6689737.627320722
0.2,0.45,0.2,6635910.3179627
0.2,0.45,0.25,6722592.461465347
0.2,0.45,0.3,6790806.364370991
0.2,0.45,0.35,6818266.813373517
0.2,0.45,0.4,6827970.557153967
0.2,0.45,0.45,6882822.997273623
0.2,0.45,0.5,6938714.057654567
0.2,0.45,0.55,6891294.879094314
0.2,0.45,0.6,6903867.747899335
0.2,0.45,0.65,6915886.784019621
0.2,0.45,0.7,6910789.132164673
0.2,0.45,0.75,6978647.550930821
0.2,0.45,0.8,6950321.412860841
0.2,0.45,0.85,6968052.615944457
0.2,0.45,0.9,7011015.764592605
0.2,0.45,0.95,6656329.453962447
0.2,0.45,1.0,6595823.963228565
0.2,0.5,0.05,6672473.222315363
0.2,0.5,0.1,6687742.6465372015
0.2,0.5,0.15,6721631.102001832
0.2,0.5,0.2,6664231.950581564
0.2,0.5,0.25,6750648.61662036
0.2,0.5,0.3,6757117.077083118
0.2,0.5,0.35,6799726.499760192
0.2,0.5,0.4,6842189.351751944
0.2,0.5,0.45,6825449.703793705
0.2,0.5,0.5,6896295.334710533
0.2,0.5,0.55,6920880.468036978
