Solution,AEP_Liquido_MWh,Custo_USD,Perdas_Joule_MWh,N_Grupos,File
74,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_74_coords.txt
73,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_73_coords.txt
72,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_72_coords.txt
71,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_71_coords.txt
70,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_70_coords.txt
69,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_69_coords.txt
68,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_68_coords.txt
67,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_67_coords.txt
66,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_66_coords.txt
65,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_65_coords.txt
96,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_96_coords.txt
95,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_95_coords.txt
94,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_94_coords.txt
93,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_93_coords.txt
92,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_92_coords.txt
91,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_91_coords.txt
90,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_90_coords.txt
89,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_89_coords.txt
88,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_88_coords.txt
87,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_87_coords.txt
86,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_86_coords.txt
85,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_85_coords.txt
84,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_84_coords.txt
83,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_83_coords.txt
82,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_82_coords.txt
81,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_81_coords.txt
112,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_112_coords.txt
111,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_111_coords.txt
110,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_110_coords.txt
109,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_109_coords.txt
108,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_108_coords.txt
107,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_107_coords.txt
106,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_106_coords.txt
105,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_105_coords.txt
104,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_104_coords.txt
103,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_103_coords.txt
102,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_102_coords.txt
101,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_101_coords.txt
100,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_100_coords.txt
99,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_99_coords.txt
98,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_98_coords.txt
97,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_97_coords.txt
128,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_128_coords.txt
127,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_127_coords.txt
126,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_126_coords.txt
125,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_125_coords.txt
124,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_124_coords.txt
123,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_123_coords.txt
122,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_122_coords.txt
121,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_121_coords.txt
120,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_120_coords.txt
119,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_119_coords.txt
118,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_118_coords.txt
117,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_117_coords.txt
116,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_116_coords.txt
115,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_115_coords.txt
114,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_114_coords.txt
113,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_113_coords.txt
144,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_144_coords.txt
143,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_143_coords.txt
142,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_142_coords.txt
141,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_141_coords.txt
140,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_140_coords.txt
139,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_139_coords.txt
138,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_138_coords.txt
137,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_137_coords.txt
136,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_136_coords.txt
135,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_135_coords.txt
134,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_134_coords.txt
133,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_133_coords.txt
132,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_132_coords.txt
131,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_131_coords.txt
130,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_130_coords.txt
129,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_129_coords.txt
160,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_160_coords.txt
159,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_159_coords.txt
158,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_158_coords.txt
157,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_157_coords.txt
156,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_156_coords.txt
155,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_155_coords.txt
154,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_154_coords.txt
153,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_153_coords.txt
152,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_152_coords.txt
151,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_151_coords.txt
150,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_150_coords.txt
149,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_149_coords.txt
148,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_148_coords.txt
147,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_147_coords.txt
146,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_146_coords.txt
145,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_145_coords.txt
176,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_176_coords.txt
175,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_175_coords.txt
174,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_174_coords.txt
173,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_173_coords.txt
172,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_172_coords.txt
171,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_171_coords.txt
170,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_170_coords.txt
169,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_169_coords.txt
168,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_168_coords.txt
167,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_167_coords.txt
166,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_166_coords.txt
165,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_165_coords.txt
164,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_164_coords.txt
163,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_163_coords.txt
162,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_162_coords.txt
161,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_161_coords.txt
192,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_192_coords.txt
191,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_191_coords.txt
190,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_190_coords.txt
189,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_189_coords.txt
188,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_188_coords.txt
187,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_187_coords.txt
186,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_186_coords.txt
185,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_185_coords.txt
184,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_184_coords.txt
183,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_183_coords.txt
182,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_182_coords.txt
181,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_181_coords.txt
180,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_180_coords.txt
179,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_179_coords.txt
178,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_178_coords.txt
177,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_177_coords.txt
208,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_208_coords.txt
207,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_207_coords.txt
206,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_206_coords.txt
205,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_205_coords.txt
204,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_204_coords.txt
203,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_203_coords.txt
202,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_202_coords.txt
201,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_201_coords.txt
200,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_200_coords.txt
199,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_199_coords.txt
198,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_198_coords.txt
197,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_197_coords.txt
196,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_196_coords.txt
195,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_195_coords.txt
194,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_194_coords.txt
193,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_193_coords.txt
224,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_224_coords.txt
223,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_223_coords.txt
222,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_222_coords.txt
221,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_221_coords.txt
220,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_220_coords.txt
219,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_219_coords.txt
218,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_218_coords.txt
217,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_217_coords.txt
216,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_216_coords.txt
215,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_215_coords.txt
214,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_214_coords.txt
213,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_213_coords.txt
212,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_212_coords.txt
211,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_211_coords.txt
210,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_210_coords.txt
209,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_209_coords.txt
240,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_240_coords.txt
239,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_239_coords.txt
238,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_238_coords.txt
237,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_237_coords.txt
236,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_236_coords.txt
235,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_235_coords.txt
234,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_234_coords.txt
233,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_233_coords.txt
232,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_232_coords.txt
231,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_231_coords.txt
230,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_230_coords.txt
229,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_229_coords.txt
228,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_228_coords.txt
227,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_227_coords.txt
226,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_226_coords.txt
225,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_225_coords.txt
256,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_256_coords.txt
255,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_255_coords.txt
254,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_254_coords.txt
253,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_253_coords.txt
252,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_252_coords.txt
251,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_251_coords.txt
250,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_250_coords.txt
249,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_249_coords.txt
248,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_248_coords.txt
247,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_247_coords.txt
246,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_246_coords.txt
245,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_245_coords.txt
244,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_244_coords.txt
243,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_243_coords.txt
242,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_242_coords.txt
241,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_241_coords.txt
272,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_272_coords.txt
271,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_271_coords.txt
270,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_270_coords.txt
269,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_269_coords.txt
268,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_268_coords.txt
267,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_267_coords.txt
266,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_266_coords.txt
265,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_265_coords.txt
264,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_264_coords.txt
263,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_263_coords.txt
262,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_262_coords.txt
261,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_261_coords.txt
260,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_260_coords.txt
259,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_259_coords.txt
258,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_258_coords.txt
257,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_257_coords.txt
288,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_288_coords.txt
287,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_287_coords.txt
286,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_286_coords.txt
285,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_285_coords.txt
284,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_284_coords.txt
283,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_283_coords.txt
282,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_282_coords.txt
281,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_281_coords.txt
280,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_280_coords.txt
279,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_279_coords.txt
278,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_278_coords.txt
277,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_277_coords.txt
276,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_276_coords.txt
275,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_275_coords.txt
274,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_274_coords.txt
273,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_273_coords.txt
304,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_304_coords.txt
303,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_303_coords.txt
302,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_302_coords.txt
301,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_301_coords.txt
300,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_300_coords.txt
299,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_299_coords.txt
298,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_298_coords.txt
297,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_297_coords.txt
296,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_296_coords.txt
295,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_295_coords.txt
294,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_294_coords.txt
293,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_293_coords.txt
292,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_292_coords.txt
291,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_291_coords.txt
290,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_290_coords.txt
289,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_289_coords.txt
320,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_320_coords.txt
319,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_319_coords.txt
318,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_318_coords.txt
317,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_317_coords.txt
316,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_316_coords.txt
315,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_315_coords.txt
314,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_314_coords.txt
313,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_313_coords.txt
312,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_312_coords.txt
311,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_311_coords.txt
310,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_310_coords.txt
309,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_309_coords.txt
308,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_308_coords.txt
307,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_307_coords.txt
306,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_306_coords.txt
305,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_305_coords.txt
336,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_336_coords.txt
335,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_335_coords.txt
334,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_334_coords.txt
333,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_333_coords.txt
332,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_332_coords.txt
331,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_331_coords.txt
330,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_330_coords.txt
329,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_329_coords.txt
328,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_328_coords.txt
327,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_327_coords.txt
326,1444280.11,2298826.80,43178.46,4,pareto_front_results_64/solution_326_coords.txt
