Run_ID,Method,Solution_ID,Net_AEP_GWh,Total_Cost_USD,Wake_Loss_Percentage,Electrical_Loss_Percentage,Num_Strings
10,Baseline,42,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,43,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,44,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,45,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,46,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,47,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,48,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,49,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,50,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,51,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,52,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,53,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,54,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,55,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,56,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,57,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,58,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,59,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,60,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,61,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,62,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,63,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,64,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,65,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,66,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,67,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,68,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,69,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,70,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,71,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,72,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,73,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,74,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,75,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,76,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,77,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,78,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,79,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,80,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,81,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,82,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,83,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,84,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,85,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,86,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,87,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,88,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,89,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,90,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,91,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,92,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,93,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,94,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,95,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,96,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,97,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,98,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,99,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,100,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,101,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,102,1303.415342,3042602.789382,0.000000,2.789989,5
10,Baseline,103,1303.415342,3042602.789382,0.000000,2.789989,5
