Run_ID,Method,Generation,Hypervolume,Pop_Feasibility_Rate,Pop_Diversity_AEP,Pop_Diversity_Cost
1,Proposed,480,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,500,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,520,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,540,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,560,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,580,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,600,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,620,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,640,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,660,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,680,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,700,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,720,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,740,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,760,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,780,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,800,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,820,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,840,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,860,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,880,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,900,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,920,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,940,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,960,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,980,17021022945907.564453,88.000000,592287.376583,324961056410.160034
1,Proposed,1000,17021022945907.564453,88.000000,592287.376583,324961056410.160034
2,Baseline,20,15517176247005.765625,100.000000,2368.650078,3166.828202
2,Baseline,40,15639345806196.232422,100.000000,1587.709697,24634.881408
2,Baseline,60,15652642468875.060547,100.000000,1223.149886,19507.445252
2,Baseline,80,15902845848134.587891,100.000000,3149.951733,35149.704798
2,Baseline,100,15902907191050.847656,100.000000,2161.592904,46479.373341
2,Baseline,120,15902948487626.101562,100.000000,2193.624862,51184.191682
2,Baseline,140,15932181607863.224609,100.000000,3240.499697,29986.778886
2,Baseline,160,15933489749039.412109,100.000000,1331.008568,18830.985101
2,Baseline,180,16062603366138.615234,100.000000,1324.222040,36146.652910
2,Baseline,200,16229783992668.800781,100.000000,1705.780335,64384.695154
2,Baseline,220,16229783992668.800781,100.000000,1705.780335,64384.695154
2,Baseline,240,16229783992668.800781,100.000000,1705.780335,64384.695154
2,Baseline,260,16229783992668.800781,100.000000,1705.780335,64384.695154
2,Baseline,280,16229820441266.576172,100.000000,1932.567028,71827.089052
2,Baseline,300,16229820441266.576172,100.000000,1932.567028,71827.089052
2,Baseline,320,16232233388910.736328,100.000000,1863.880501,48284.914184
2,Baseline,340,16232258052799.720703,100.000000,2148.320579,55193.790983
2,Baseline,360,16232258052799.720703,100.000000,2148.320579,55193.790983
2,Baseline,380,16232263365439.640625,100.000000,2340.604692,64144.990036
2,Baseline,400,16232263365439.640625,100.000000,2340.604692,64144.990036
2,Baseline,420,16232263365439.640625,100.000000,2340.604692,64144.990036
2,Baseline,440,16232263365439.640625,100.000000,2340.604692,64144.990036
2,Baseline,460,16237031396492.720703,100.000000,3063.931590,53873.137643
2,Baseline,480,16237031396492.720703,100.000000,3063.931590,53873.137643
2,Baseline,500,16401072824085.808594,100.000000,5409.049224,76564.394078
2,Baseline,520,16401072824085.808594,100.000000,5409.049224,76564.394078
2,Baseline,540,16402461256810.171875,100.000000,10307.252314,141419.003849
2,Baseline,560,16402471577989.259766,100.000000,5726.998553,77696.314283
2,Baseline,580,16402471577989.259766,100.000000,5726.998553,77696.314283
2,Baseline,600,16402471577989.259766,100.000000,5726.998553,77696.314283
2,Baseline,620,16405044985019.558594,100.000000,10498.063872,184843.124031
2,Baseline,640,16405326358910.042969,100.000000,6219.875079,81022.305262
2,Baseline,660,16405326358910.042969,100.000000,6219.875079,81022.305262
2,Baseline,680,16405396113571.615234,100.000000,5879.327202,66463.494421
2,Baseline,700,16405396113571.615234,100.000000,5879.327202,66463.494421
2,Baseline,720,16405396113571.615234,100.000000,5879.327202,66463.494421
2,Baseline,740,16405450614108.646484,100.000000,5532.951509,66484.204093
2,Baseline,760,16405450614108.646484,100.000000,5532.951509,66484.204093
2,Baseline,780,16405450614108.646484,100.000000,5532.951509,66484.204093
2,Baseline,800,16407209390637.548828,100.000000,5363.643941,69142.280962
2,Baseline,820,16407209390637.548828,100.000000,5368.736712,69282.963025
2,Baseline,840,16407209390637.548828,100.000000,5368.736712,69282.963025
2,Baseline,860,16407209390637.548828,100.000000,5368.736712,69282.963025
2,Baseline,880,16407209390637.548828,100.000000,5368.736712,69282.963025
2,Baseline,900,16407209390637.548828,100.000000,5368.736712,69282.963025
2,Baseline,920,16407209390637.548828,100.000000,5368.736712,69282.963025
2,Baseline,940,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,960,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,980,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1000,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1020,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1040,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1060,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1080,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1100,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1120,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1140,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1160,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1180,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1200,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1220,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1240,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1260,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1280,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1300,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1320,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1340,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1360,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1380,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1400,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1420,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1440,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1460,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1480,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1500,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1520,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1540,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1560,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1580,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1600,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1620,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1640,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1660,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1680,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1700,16407366444017.500000,100.000000,5402.649283,70067.933434
2,Baseline,1720,16407456023014.691406,100.000000,5421.794708,70826.436263
2,Baseline,1740,16407456023014.691406,100.000000,5421.794708,70826.436263
2,Baseline,1760,16407456023014.691406,100.000000,5421.794708,70826.436263
2,Baseline,1780,16407456023014.691406,100.000000,5421.794708,70826.436263
2,Baseline,1800,16407456023014.691406,100.000000,5421.794708,70826.436263
2,Baseline,1820,16407456023014.691406,100.000000,5421.794708,70826.436263
2,Baseline,1840,16407456023014.691406,100.000000,5421.794708,70826.436263
2,Baseline,1860,16407456023014.691406,100.000000,5421.794708,70826.436263
2,Baseline,1880,16407456023014.691406,100.000000,5421.794708,70826.436263
2,Baseline,1900,16407456023014.691406,100.000000,5421.794708,70826.436263
2,Baseline,1920,16407456023014.691406,100.000000,5421.794708,70826.436263
2,Baseline,1940,16407456023014.691406,100.000000,5421.794708,70826.436263
2,Baseline,1960,16407456023014.691406,100.000000,5421.794708,70826.436263
2,Baseline,1980,16407456023014.691406,100.000000,5421.794708,70826.436263
2,Baseline,2000,16407456023014.691406,100.000000,5421.794708,70826.436263
2,Proposed,20,16912212479029.255859,91.333333,520936.233564,281345562028.689148
2,Proposed,40,16912212479029.255859,91.333333,520936.233564,281345562028.689148
2,Proposed,60,16912212479029.255859,91.333333,520936.233564,281345562028.689148
2,Proposed,80,16912212479029.255859,91.333333,520936.233564,281345562028.689148
2,Proposed,100,16912212479029.255859,91.333333,520936.233564,281345562028.689148
2,Proposed,120,16912212479029.255859,91.333333,520936.233564,281345562028.689148
2,Proposed,140,16912212479029.255859,91.333333,520936.233564,281345562028.689148
2,Proposed,160,16912212479029.255859,91.333333,520936.233564,281345562028.689148
2,Proposed,180,16912212479029.255859,91.333333,520936.233564,281345562028.689148
2,Proposed,200,16912212479029.255859,91.333333,520936.233564,281345562028.689148
2,Proposed,220,16912212479029.255859,91.333333,520936.233564,281345562028.689148
2,Proposed,240,16912212479029.255859,91.333333,520936.233564,281345562028.689148
2,Proposed,260,16912212479029.255859,91.333333,520936.233564,281345562028.689148
2,Proposed,280,16912212479029.255859,91.333333,520936.233564,281345562028.689148
2,Proposed,300,16912212479029.255859,91.333333,520936.233564,281345562028.689148
2,Proposed,320,16912212479029.255859,91.333333,520936.233564,281345562028.689148
2,Proposed,340,16912212479029.255859,91.333333,520936.233564,281345562028.689148
2,Proposed,360,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,380,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,400,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,420,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,440,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,460,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,480,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,500,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,520,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,540,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,560,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,580,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,600,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,620,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,640,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,660,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,680,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,700,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,720,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,740,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,760,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,780,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,800,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,820,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,840,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,860,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,880,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,900,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,920,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,940,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,960,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,980,17722934160879.070312,100.000000,4920.547450,56271.391408
2,Proposed,1000,17722934160879.070312,100.000000,4920.547450,56271.391408
3,Baseline,20,15544861362569.414062,100.000000,1354.199875,18173.156005
3,Baseline,40,15555447818371.251953,100.000000,2827.040207,33756.075667
3,Baseline,60,15738252350422.183594,100.000000,2928.025094,3197.179149
3,Baseline,80,15923828850400.865234,100.000000,7474.190452,13655.460308
3,Baseline,100,15923828850400.865234,100.000000,534.684564,17310.919825
3,Baseline,120,15923828850400.865234,100.000000,534.684564,17310.919825
3,Baseline,140,15923828850400.865234,100.000000,534.684564,17310.919825
3,Baseline,160,16082409117195.115234,100.000000,1715.811414,45102.820917
3,Baseline,180,16082409117195.115234,100.000000,1715.811414,45102.820917
3,Baseline,200,16084568206494.937500,100.000000,1915.524019,39255.942402
3,Baseline,220,16084568206494.937500,100.000000,1915.524019,39255.942402
3,Baseline,240,16084568206494.937500,100.000000,1915.524019,39255.942402
3,Baseline,260,16084568206494.937500,100.000000,1915.524019,39255.942402
3,Baseline,280,16084568206494.937500,100.000000,1915.524019,39255.942402
3,Baseline,300,16084568206494.937500,100.000000,1915.524019,39255.942402
3,Baseline,320,16084568206494.937500,100.000000,1915.524019,39255.942402
3,Baseline,340,16084568206494.937500,100.000000,1915.524019,39255.942402
3,Baseline,360,16084568206494.937500,100.000000,1915.524019,39255.942402
3,Baseline,380,16084568206494.937500,100.000000,1915.524019,39255.942402
3,Baseline,400,16084568206494.937500,100.000000,1915.524019,39255.942402
3,Baseline,420,16084568206494.937500,100.000000,1915.524019,39255.942402
3,Baseline,440,16084568206494.937500,100.000000,1915.524019,39255.942402
3,Baseline,460,16084583463705.867188,100.000000,1915.403234,39260.386405
3,Baseline,480,16084583463705.867188,100.000000,1915.403234,39260.386405
3,Baseline,500,16084634642977.910156,100.000000,1918.001883,39259.446435
3,Baseline,520,16084634642977.910156,100.000000,1918.001883,39259.446435
3,Baseline,540,16084634642977.910156,100.000000,1918.001883,39259.446435
3,Baseline,560,16084634642977.910156,100.000000,1918.001883,39259.446435
3,Baseline,580,16084634642977.910156,100.000000,1918.001883,39259.446435
3,Baseline,600,16084634642977.910156,100.000000,1918.001883,39259.446435
3,Baseline,620,16084634642977.910156,100.000000,1918.001883,39259.446435
3,Baseline,640,16084634642977.910156,100.000000,1918.001883,39259.446435
3,Baseline,660,16084634642977.910156,100.000000,1918.001883,39259.446435
3,Baseline,680,16084634642977.910156,100.000000,1918.001883,39259.446435
3,Baseline,700,16084634642977.910156,100.000000,1918.001883,39259.446435
3,Baseline,720,16084634642977.910156,100.000000,1918.001883,39259.446435
3,Baseline,740,16084634642977.910156,100.000000,1918.001883,39259.446435
3,Baseline,760,16084634642977.910156,100.000000,1918.001883,39259.446435
3,Baseline,780,16084634642977.910156,100.000000,1918.001883,39259.446435
3,Baseline,800,16084634642977.910156,100.000000,1918.001883,39259.446435
3,Baseline,820,16084634642977.910156,100.000000,1918.001883,39259.446435
3,Baseline,840,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,860,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,880,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,900,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,920,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,940,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,960,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,980,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1000,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1020,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1040,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1060,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1080,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1100,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1120,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1140,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1160,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1180,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1200,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1220,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1240,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1260,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1280,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1300,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1320,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1340,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1360,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1380,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1400,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1420,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1440,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1460,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1480,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1500,16084691056079.220703,100.000000,1959.178542,39372.095665
3,Baseline,1520,16084709804965.521484,100.000000,1968.034344,39403.551832
3,Baseline,1540,16084709804965.521484,100.000000,1968.034344,39403.551832
3,Baseline,1560,16084709804965.521484,100.000000,1968.034344,39403.551832
3,Baseline,1580,16084836382260.908203,100.000000,2072.351693,39357.958055
3,Baseline,1600,16084836382260.908203,100.000000,2072.351693,39357.958055
3,Baseline,1620,16084836382260.908203,100.000000,2072.351693,39357.958055
3,Baseline,1640,16084836382260.908203,100.000000,2072.351693,39357.958055
3,Baseline,1660,16084836382260.908203,100.000000,2072.351693,39357.958055
3,Baseline,1680,16084836382260.908203,100.000000,2072.351693,39357.958055
3,Baseline,1700,16084836382260.908203,100.000000,2072.351693,39357.958055
3,Baseline,1720,16084836382260.908203,100.000000,2072.351693,39357.958055
3,Baseline,1740,16084836382260.908203,100.000000,2072.351693,39357.958055
3,Baseline,1760,16084836382260.908203,100.000000,2072.351693,39357.958055
