Solution,AEP_Liquido_MWh,Custo_USD,Perdas_Joule_MWh,N_Grupos,File
90,461757.01,765979.17,3489.91,7,pareto_front_results/solution_90_coords.txt
91,461757.01,765979.17,3489.91,7,pareto_front_results/solution_91_coords.txt
92,461757.01,765979.17,3489.91,7,pareto_front_results/solution_92_coords.txt
93,461757.01,765979.17,3489.91,7,pareto_front_results/solution_93_coords.txt
94,461757.01,765979.17,3489.91,7,pareto_front_results/solution_94_coords.txt
95,461757.01,765979.17,3489.91,7,pareto_front_results/solution_95_coords.txt
96,461757.01,765979.17,3489.91,7,pareto_front_results/solution_96_coords.txt
65,461757.01,765979.17,3489.91,7,pareto_front_results/solution_65_coords.txt
98,461757.01,765979.17,3489.91,7,pareto_front_results/solution_98_coords.txt
99,461757.01,765979.17,3489.91,7,pareto_front_results/solution_99_coords.txt
100,461757.01,765979.17,3489.91,7,pareto_front_results/solution_100_coords.txt
133,461757.01,765979.17,3489.91,7,pareto_front_results/solution_133_coords.txt
134,461757.01,765979.17,3489.91,7,pareto_front_results/solution_134_coords.txt
135,461757.01,765979.17,3489.91,7,pareto_front_results/solution_135_coords.txt
136,461757.01,765979.17,3489.91,7,pareto_front_results/solution_136_coords.txt
105,461757.01,765979.17,3489.91,7,pareto_front_results/solution_105_coords.txt
106,461757.01,765979.17,3489.91,7,pareto_front_results/solution_106_coords.txt
107,461757.01,765979.17,3489.91,7,pareto_front_results/solution_107_coords.txt
108,461757.01,765979.17,3489.91,7,pareto_front_results/solution_108_coords.txt
109,461757.01,765979.17,3489.91,7,pareto_front_results/solution_109_coords.txt
110,461757.01,765979.17,3489.91,7,pareto_front_results/solution_110_coords.txt
111,461757.01,765979.17,3489.91,7,pareto_front_results/solution_111_coords.txt
112,461757.01,765979.17,3489.91,7,pareto_front_results/solution_112_coords.txt
81,461757.01,765979.17,3489.91,7,pareto_front_results/solution_81_coords.txt
114,461757.01,765979.17,3489.91,7,pareto_front_results/solution_114_coords.txt
115,461757.01,765979.17,3489.91,7,pareto_front_results/solution_115_coords.txt
116,461757.01,765979.17,3489.91,7,pareto_front_results/solution_116_coords.txt
149,461757.01,765979.17,3489.91,7,pareto_front_results/solution_149_coords.txt
150,461757.01,765979.17,3489.91,7,pareto_front_results/solution_150_coords.txt
151,461757.01,765979.17,3489.91,7,pareto_front_results/solution_151_coords.txt
152,461757.01,765979.17,3489.91,7,pareto_front_results/solution_152_coords.txt
121,461757.01,765979.17,3489.91,7,pareto_front_results/solution_121_coords.txt
122,461757.01,765979.17,3489.91,7,pareto_front_results/solution_122_coords.txt
123,461757.01,765979.17,3489.91,7,pareto_front_results/solution_123_coords.txt
124,461757.01,765979.17,3489.91,7,pareto_front_results/solution_124_coords.txt
125,461757.01,765979.17,3489.91,7,pareto_front_results/solution_125_coords.txt
126,461757.01,765979.17,3489.91,7,pareto_front_results/solution_126_coords.txt
127,461757.01,765979.17,3489.91,7,pareto_front_results/solution_127_coords.txt
128,461757.01,765979.17,3489.91,7,pareto_front_results/solution_128_coords.txt
97,461757.01,765979.17,3489.91,7,pareto_front_results/solution_97_coords.txt
130,461757.01,765979.17,3489.91,7,pareto_front_results/solution_130_coords.txt
131,461757.01,765979.17,3489.91,7,pareto_front_results/solution_131_coords.txt
132,461757.01,765979.17,3489.91,7,pareto_front_results/solution_132_coords.txt
165,461757.01,765979.17,3489.91,7,pareto_front_results/solution_165_coords.txt
166,461757.01,765979.17,3489.91,7,pareto_front_results/solution_166_coords.txt
167,461757.01,765979.17,3489.91,7,pareto_front_results/solution_167_coords.txt
168,461757.01,765979.17,3489.91,7,pareto_front_results/solution_168_coords.txt
137,461757.01,765979.17,3489.91,7,pareto_front_results/solution_137_coords.txt
138,461757.01,765979.17,3489.91,7,pareto_front_results/solution_138_coords.txt
139,461757.01,765979.17,3489.91,7,pareto_front_results/solution_139_coords.txt
140,461757.01,765979.17,3489.91,7,pareto_front_results/solution_140_coords.txt
141,461757.01,765979.17,3489.91,7,pareto_front_results/solution_141_coords.txt
142,461757.01,765979.17,3489.91,7,pareto_front_results/solution_142_coords.txt
143,461757.01,765979.17,3489.91,7,pareto_front_results/solution_143_coords.txt
144,461757.01,765979.17,3489.91,7,pareto_front_results/solution_144_coords.txt
113,461757.01,765979.17,3489.91,7,pareto_front_results/solution_113_coords.txt
146,461757.01,765979.17,3489.91,7,pareto_front_results/solution_146_coords.txt
147,461757.01,765979.17,3489.91,7,pareto_front_results/solution_147_coords.txt
148,461757.01,765979.17,3489.91,7,pareto_front_results/solution_148_coords.txt
181,461757.01,765979.17,3489.91,7,pareto_front_results/solution_181_coords.txt
182,461757.01,765979.17,3489.91,7,pareto_front_results/solution_182_coords.txt
183,461757.01,765979.17,3489.91,7,pareto_front_results/solution_183_coords.txt
184,461757.01,765979.17,3489.91,7,pareto_front_results/solution_184_coords.txt
153,461757.01,765979.17,3489.91,7,pareto_front_results/solution_153_coords.txt
154,461757.01,765979.17,3489.91,7,pareto_front_results/solution_154_coords.txt
155,461757.01,765979.17,3489.91,7,pareto_front_results/solution_155_coords.txt
156,461757.01,765979.17,3489.91,7,pareto_front_results/solution_156_coords.txt
157,461757.01,765979.17,3489.91,7,pareto_front_results/solution_157_coords.txt
158,461757.01,765979.17,3489.91,7,pareto_front_results/solution_158_coords.txt
159,461757.01,765979.17,3489.91,7,pareto_front_results/solution_159_coords.txt
160,461757.01,765979.17,3489.91,7,pareto_front_results/solution_160_coords.txt
129,461757.01,765979.17,3489.91,7,pareto_front_results/solution_129_coords.txt
162,461757.01,765979.17,3489.91,7,pareto_front_results/solution_162_coords.txt
163,461757.01,765979.17,3489.91,7,pareto_front_results/solution_163_coords.txt
164,461757.01,765979.17,3489.91,7,pareto_front_results/solution_164_coords.txt
197,461757.01,765979.17,3489.91,7,pareto_front_results/solution_197_coords.txt
198,461757.01,765979.17,3489.91,7,pareto_front_results/solution_198_coords.txt
199,461757.01,765979.17,3489.91,7,pareto_front_results/solution_199_coords.txt
200,461757.01,765979.17,3489.91,7,pareto_front_results/solution_200_coords.txt
169,461757.01,765979.17,3489.91,7,pareto_front_results/solution_169_coords.txt
170,461757.01,765979.17,3489.91,7,pareto_front_results/solution_170_coords.txt
171,461757.01,765979.17,3489.91,7,pareto_front_results/solution_171_coords.txt
172,461757.01,765979.17,3489.91,7,pareto_front_results/solution_172_coords.txt
173,461757.01,765979.17,3489.91,7,pareto_front_results/solution_173_coords.txt
174,461757.01,765979.17,3489.91,7,pareto_front_results/solution_174_coords.txt
175,461757.01,765979.17,3489.91,7,pareto_front_results/solution_175_coords.txt
176,461757.01,765979.17,3489.91,7,pareto_front_results/solution_176_coords.txt
145,461757.01,765979.17,3489.91,7,pareto_front_results/solution_145_coords.txt
178,461757.01,765979.17,3489.91,7,pareto_front_results/solution_178_coords.txt
179,461757.01,765979.17,3489.91,7,pareto_front_results/solution_179_coords.txt
180,461757.01,765979.17,3489.91,7,pareto_front_results/solution_180_coords.txt
213,461757.01,765979.17,3489.91,7,pareto_front_results/solution_213_coords.txt
214,461757.01,765979.17,3489.91,7,pareto_front_results/solution_214_coords.txt
215,461757.01,765979.17,3489.91,7,pareto_front_results/solution_215_coords.txt
216,461757.01,765979.17,3489.91,7,pareto_front_results/solution_216_coords.txt
185,461757.01,765979.17,3489.91,7,pareto_front_results/solution_185_coords.txt
186,461757.01,765979.17,3489.91,7,pareto_front_results/solution_186_coords.txt
187,461757.01,765979.17,3489.91,7,pareto_front_results/solution_187_coords.txt
188,461757.01,765979.17,3489.91,7,pareto_front_results/solution_188_coords.txt
189,461757.01,765979.17,3489.91,7,pareto_front_results/solution_189_coords.txt
190,461757.01,765979.17,3489.91,7,pareto_front_results/solution_190_coords.txt
191,461757.01,765979.17,3489.91,7,pareto_front_results/solution_191_coords.txt
192,461757.01,765979.17,3489.91,7,pareto_front_results/solution_192_coords.txt
161,461757.01,765979.17,3489.91,7,pareto_front_results/solution_161_coords.txt
194,461757.01,765979.17,3489.91,7,pareto_front_results/solution_194_coords.txt
195,461757.01,765979.17,3489.91,7,pareto_front_results/solution_195_coords.txt
196,461757.01,765979.17,3489.91,7,pareto_front_results/solution_196_coords.txt
229,461757.01,765979.17,3489.91,7,pareto_front_results/solution_229_coords.txt
230,461757.01,765979.17,3489.91,7,pareto_front_results/solution_230_coords.txt
231,461757.01,765979.17,3489.91,7,pareto_front_results/solution_231_coords.txt
232,461757.01,765979.17,3489.91,7,pareto_front_results/solution_232_coords.txt
201,461757.01,765979.17,3489.91,7,pareto_front_results/solution_201_coords.txt
202,461757.01,765979.17,3489.91,7,pareto_front_results/solution_202_coords.txt
203,461757.01,765979.17,3489.91,7,pareto_front_results/solution_203_coords.txt
204,461757.01,765979.17,3489.91,7,pareto_front_results/solution_204_coords.txt
205,461757.01,765979.17,3489.91,7,pareto_front_results/solution_205_coords.txt
206,461757.01,765979.17,3489.91,7,pareto_front_results/solution_206_coords.txt
207,461757.01,765979.17,3489.91,7,pareto_front_results/solution_207_coords.txt
208,461757.01,765979.17,3489.91,7,pareto_front_results/solution_208_coords.txt
177,461757.01,765979.17,3489.91,7,pareto_front_results/solution_177_coords.txt
210,461757.01,765979.17,3489.91,7,pareto_front_results/solution_210_coords.txt
211,461757.01,765979.17,3489.91,7,pareto_front_results/solution_211_coords.txt
212,461757.01,765979.17,3489.91,7,pareto_front_results/solution_212_coords.txt
245,461757.01,765979.17,3489.91,7,pareto_front_results/solution_245_coords.txt
246,461757.01,765979.17,3489.91,7,pareto_front_results/solution_246_coords.txt
247,461757.01,765979.17,3489.91,7,pareto_front_results/solution_247_coords.txt
248,461757.01,765979.17,3489.91,7,pareto_front_results/solution_248_coords.txt
217,461757.01,765979.17,3489.91,7,pareto_front_results/solution_217_coords.txt
218,461757.01,765979.17,3489.91,7,pareto_front_results/solution_218_coords.txt
219,461757.01,765979.17,3489.91,7,pareto_front_results/solution_219_coords.txt
220,461757.01,765979.17,3489.91,7,pareto_front_results/solution_220_coords.txt
221,461757.01,765979.17,3489.91,7,pareto_front_results/solution_221_coords.txt
222,461757.01,765979.17,3489.91,7,pareto_front_results/solution_222_coords.txt
223,461757.01,765979.17,3489.91,7,pareto_front_results/solution_223_coords.txt
224,461757.01,765979.17,3489.91,7,pareto_front_results/solution_224_coords.txt
193,461757.01,765979.17,3489.91,7,pareto_front_results/solution_193_coords.txt
226,461757.01,765979.17,3489.91,7,pareto_front_results/solution_226_coords.txt
227,461757.01,765979.17,3489.91,7,pareto_front_results/solution_227_coords.txt
228,461757.01,765979.17,3489.91,7,pareto_front_results/solution_228_coords.txt
261,461757.01,765979.17,3489.91,7,pareto_front_results/solution_261_coords.txt
262,461757.01,765979.17,3489.91,7,pareto_front_results/solution_262_coords.txt
263,461757.01,765979.17,3489.91,7,pareto_front_results/solution_263_coords.txt
264,461757.01,765979.17,3489.91,7,pareto_front_results/solution_264_coords.txt
233,461757.01,765979.17,3489.91,7,pareto_front_results/solution_233_coords.txt
234,461757.01,765979.17,3489.91,7,pareto_front_results/solution_234_coords.txt
235,461757.01,765979.17,3489.91,7,pareto_front_results/solution_235_coords.txt
236,461757.01,765979.17,3489.91,7,pareto_front_results/solution_236_coords.txt
237,461757.01,765979.17,3489.91,7,pareto_front_results/solution_237_coords.txt
238,461757.01,765979.17,3489.91,7,pareto_front_results/solution_238_coords.txt
239,461757.01,765979.17,3489.91,7,pareto_front_results/solution_239_coords.txt
240,461757.01,765979.17,3489.91,7,pareto_front_results/solution_240_coords.txt
209,461757.01,765979.17,3489.91,7,pareto_front_results/solution_209_coords.txt
242,461757.01,765979.17,3489.91,7,pareto_front_results/solution_242_coords.txt
243,461757.01,765979.17,3489.91,7,pareto_front_results/solution_243_coords.txt
244,461757.01,765979.17,3489.91,7,pareto_front_results/solution_244_coords.txt
277,461757.01,765979.17,3489.91,7,pareto_front_results/solution_277_coords.txt
278,461757.01,765979.17,3489.91,7,pareto_front_results/solution_278_coords.txt
279,461757.01,765979.17,3489.91,7,pareto_front_results/solution_279_coords.txt
280,461757.01,765979.17,3489.91,7,pareto_front_results/solution_280_coords.txt
249,461757.01,765979.17,3489.91,7,pareto_front_results/solution_249_coords.txt
250,461757.01,765979.17,3489.91,7,pareto_front_results/solution_250_coords.txt
251,461757.01,765979.17,3489.91,7,pareto_front_results/solution_251_coords.txt
252,461757.01,765979.17,3489.91,7,pareto_front_results/solution_252_coords.txt
253,461757.01,765979.17,3489.91,7,pareto_front_results/solution_253_coords.txt
254,461757.01,765979.17,3489.91,7,pareto_front_results/solution_254_coords.txt
255,461757.01,765979.17,3489.91,7,pareto_front_results/solution_255_coords.txt
256,461757.01,765979.17,3489.91,7,pareto_front_results/solution_256_coords.txt
225,461757.01,765979.17,3489.91,7,pareto_front_results/solution_225_coords.txt
258,461757.01,765979.17,3489.91,7,pareto_front_results/solution_258_coords.txt
259,461757.01,765979.17,3489.91,7,pareto_front_results/solution_259_coords.txt
260,461757.01,765979.17,3489.91,7,pareto_front_results/solution_260_coords.txt
293,461757.01,765979.17,3489.91,7,pareto_front_results/solution_293_coords.txt
294,461757.01,765979.17,3489.91,7,pareto_front_results/solution_294_coords.txt
295,461757.01,765979.17,3489.91,7,pareto_front_results/solution_295_coords.txt
296,461757.01,765979.17,3489.91,7,pareto_front_results/solution_296_coords.txt
265,461757.01,765979.17,3489.91,7,pareto_front_results/solution_265_coords.txt
266,461757.01,765979.17,3489.91,7,pareto_front_results/solution_266_coords.txt
267,461757.01,765979.17,3489.91,7,pareto_front_results/solution_267_coords.txt
268,461757.01,765979.17,3489.91,7,pareto_front_results/solution_268_coords.txt
269,461757.01,765979.17,3489.91,7,pareto_front_results/solution_269_coords.txt
270,461757.01,765979.17,3489.91,7,pareto_front_results/solution_270_coords.txt
271,461757.01,765979.17,3489.91,7,pareto_front_results/solution_271_coords.txt
272,461757.01,765979.17,3489.91,7,pareto_front_results/solution_272_coords.txt
241,461757.01,765979.17,3489.91,7,pareto_front_results/solution_241_coords.txt
274,461757.01,765979.17,3489.91,7,pareto_front_results/solution_274_coords.txt
275,461757.01,765979.17,3489.91,7,pareto_front_results/solution_275_coords.txt
276,461757.01,765979.17,3489.91,7,pareto_front_results/solution_276_coords.txt
309,461757.01,765979.17,3489.91,7,pareto_front_results/solution_309_coords.txt
310,461757.01,765979.17,3489.91,7,pareto_front_results/solution_310_coords.txt
311,461757.01,765979.17,3489.91,7,pareto_front_results/solution_311_coords.txt
312,461757.01,765979.17,3489.91,7,pareto_front_results/solution_312_coords.txt
281,461757.01,765979.17,3489.91,7,pareto_front_results/solution_281_coords.txt
282,461757.01,765979.17,3489.91,7,pareto_front_results/solution_282_coords.txt
283,461757.01,765979.17,3489.91,7,pareto_front_results/solution_283_coords.txt
284,461757.01,765979.17,3489.91,7,pareto_front_results/solution_284_coords.txt
285,461757.01,765979.17,3489.91,7,pareto_front_results/solution_285_coords.txt
286,461757.01,765979.17,3489.91,7,pareto_front_results/solution_286_coords.txt
287,461757.01,765979.17,3489.91,7,pareto_front_results/solution_287_coords.txt
288,461757.01,765979.17,3489.91,7,pareto_front_results/solution_288_coords.txt
257,461757.01,765979.17,3489.91,7,pareto_front_results/solution_257_coords.txt
290,461757.01,765979.17,3489.91,7,pareto_front_results/solution_290_coords.txt
291,461757.01,765979.17,3489.91,7,pareto_front_results/solution_291_coords.txt
292,461757.01,765979.17,3489.91,7,pareto_front_results/solution_292_coords.txt
325,461757.01,765979.17,3489.91,7,pareto_front_results/solution_325_coords.txt
326,461757.01,765979.17,3489.91,7,pareto_front_results/solution_326_coords.txt
327,461757.01,765979.17,3489.91,7,pareto_front_results/solution_327_coords.txt
328,461757.01,765979.17,3489.91,7,pareto_front_results/solution_328_coords.txt
297,461757.01,765979.17,3489.91,7,pareto_front_results/solution_297_coords.txt
298,461757.01,765979.17,3489.91,7,pareto_front_results/solution_298_coords.txt
299,461757.01,765979.17,3489.91,7,pareto_front_results/solution_299_coords.txt
300,461757.01,765979.17,3489.91,7,pareto_front_results/solution_300_coords.txt
301,461757.01,765979.17,3489.91,7,pareto_front_results/solution_301_coords.txt
302,461757.01,765979.17,3489.91,7,pareto_front_results/solution_302_coords.txt
303,461757.01,765979.17,3489.91,7,pareto_front_results/solution_303_coords.txt
304,461757.01,765979.17,3489.91,7,pareto_front_results/solution_304_coords.txt
273,461757.01,765979.17,3489.91,7,pareto_front_results/solution_273_coords.txt
306,461757.01,765979.17,3489.91,7,pareto_front_results/solution_306_coords.txt
307,461757.01,765979.17,3489.91,7,pareto_front_results/solution_307_coords.txt
308,461757.01,765979.17,3489.91,7,pareto_front_results/solution_308_coords.txt
341,461757.01,765979.17,3489.91,7,pareto_front_results/solution_341_coords.txt
342,461757.01,765979.17,3489.91,7,pareto_front_results/solution_342_coords.txt
343,461757.01,765979.17,3489.91,7,pareto_front_results/solution_343_coords.txt
344,461757.01,765979.17,3489.91,7,pareto_front_results/solution_344_coords.txt
313,461757.01,765979.17,3489.91,7,pareto_front_results/solution_313_coords.txt
314,461757.01,765979.17,3489.91,7,pareto_front_results/solution_314_coords.txt
315,461757.01,765979.17,3489.91,7,pareto_front_results/solution_315_coords.txt
316,461757.01,765979.17,3489.91,7,pareto_front_results/solution_316_coords.txt
317,461757.01,765979.17,3489.91,7,pareto_front_results/solution_317_coords.txt
318,461757.01,765979.17,3489.91,7,pareto_front_results/solution_318_coords.txt
319,461757.01,765979.17,3489.91,7,pareto_front_results/solution_319_coords.txt
320,461757.01,765979.17,3489.91,7,pareto_front_results/solution_320_coords.txt
289,461757.01,765979.17,3489.91,7,pareto_front_results/solution_289_coords.txt
322,461757.01,765979.17,3489.91,7,pareto_front_results/solution_322_coords.txt
323,461757.01,765979.17,3489.91,7,pareto_front_results/solution_323_coords.txt
324,461757.01,765979.17,3489.91,7,pareto_front_results/solution_324_coords.txt
357,461757.01,765979.17,3489.91,7,pareto_front_results/solution_357_coords.txt
358,461757.01,765979.17,3489.91,7,pareto_front_results/solution_358_coords.txt
359,461757.01,765979.17,3489.91,7,pareto_front_results/solution_359_coords.txt
360,461757.01,765979.17,3489.91,7,pareto_front_results/solution_360_coords.txt
329,461757.01,765979.17,3489.91,7,pareto_front_results/solution_329_coords.txt
330,461757.01,765979.17,3489.91,7,pareto_front_results/solution_330_coords.txt
331,461757.01,765979.17,3489.91,7,pareto_front_results/solution_331_coords.txt
332,461757.01,765979.17,3489.91,7,pareto_front_results/solution_332_coords.txt
333,461757.01,765979.17,3489.91,7,pareto_front_results/solution_333_coords.txt
334,461757.01,765979.17,3489.91,7,pareto_front_results/solution_334_coords.txt
335,461757.01,765979.17,3489.91,7,pareto_front_results/solution_335_coords.txt
336,461757.01,765979.17,3489.91,7,pareto_front_results/solution_336_coords.txt
305,461757.01,765979.17,3489.91,7,pareto_front_results/solution_305_coords.txt
338,461757.01,765979.17,3489.91,7,pareto_front_results/solution_338_coords.txt
339,461757.01,765979.17,3489.91,7,pareto_front_results/solution_339_coords.txt
340,461757.01,765979.17,3489.91,7,pareto_front_results/solution_340_coords.txt
373,461757.01,765979.17,3489.91,7,pareto_front_results/solution_373_coords.txt
374,461757.01,765979.17,3489.91,7,pareto_front_results/solution_374_coords.txt
375,461757.01,765979.17,3489.91,7,pareto_front_results/solution_375_coords.txt
376,461757.01,765979.17,3489.91,7,pareto_front_results/solution_376_coords.txt
345,461757.01,765979.17,3489.91,7,pareto_front_results/solution_345_coords.txt
346,461757.01,765979.17,3489.91,7,pareto_front_results/solution_346_coords.txt
347,461757.01,765979.17,3489.91,7,pareto_front_results/solution_347_coords.txt
348,461757.01,765979.17,3489.91,7,pareto_front_results/solution_348_coords.txt
349,461757.01,765979.17,3489.91,7,pareto_front_results/solution_349_coords.txt
350,461757.01,765979.17,3489.91,7,pareto_front_results/solution_350_coords.txt
351,461757.01,765979.17,3489.91,7,pareto_front_results/solution_351_coords.txt
352,461757.01,765979.17,3489.91,7,pareto_front_results/solution_352_coords.txt
321,461757.01,765979.17,3489.91,7,pareto_front_results/solution_321_coords.txt
354,461757.01,765979.17,3489.91,7,pareto_front_results/solution_354_coords.txt
355,461757.01,765979.17,3489.91,7,pareto_front_results/solution_355_coords.txt
356,461757.01,765979.17,3489.91,7,pareto_front_results/solution_356_coords.txt
361,461757.01,765979.17,3489.91,7,pareto_front_results/solution_361_coords.txt
362,461757.01,765979.17,3489.91,7,pareto_front_results/solution_362_coords.txt
363,461757.01,765979.17,3489.91,7,pareto_front_results/solution_363_coords.txt
364,461757.01,765979.17,3489.91,7,pareto_front_results/solution_364_coords.txt
365,461757.01,765979.17,3489.91,7,pareto_front_results/solution_365_coords.txt
366,461757.01,765979.17,3489.91,7,pareto_front_results/solution_366_coords.txt
367,461757.01,765979.17,3489.91,7,pareto_front_results/solution_367_coords.txt
368,461757.01,765979.17,3489.91,7,pareto_front_results/solution_368_coords.txt
337,461757.01,765979.17,3489.91,7,pareto_front_results/solution_337_coords.txt
370,461757.01,765979.17,3489.91,7,pareto_front_results/solution_370_coords.txt
371,461757.01,765979.17,3489.91,7,pareto_front_results/solution_371_coords.txt
372,461757.01,765979.17,3489.91,7,pareto_front_results/solution_372_coords.txt
377,461757.01,765979.17,3489.91,7,pareto_front_results/solution_377_coords.txt
378,461757.01,765979.17,3489.91,7,pareto_front_results/solution_378_coords.txt
379,461757.01,765979.17,3489.91,7,pareto_front_results/solution_379_coords.txt
380,461757.01,765979.17,3489.91,7,pareto_front_results/solution_380_coords.txt
381,461757.01,765979.17,3489.91,7,pareto_front_results/solution_381_coords.txt
382,461757.01,765979.17,3489.91,7,pareto_front_results/solution_382_coords.txt
383,461757.01,765979.17,3489.91,7,pareto_front_results/solution_383_coords.txt
384,461757.01,765979.17,3489.91,7,pareto_front_results/solution_384_coords.txt
353,461757.01,765979.17,3489.91,7,pareto_front_results/solution_353_coords.txt
369,461757.01,765979.17,3489.91,7,pareto_front_results/solution_369_coords.txt
14,461757.01,765979.17,3489.91,7,pareto_front_results/solution_14_coords.txt
42,461757.01,765979.17,3489.91,7,pareto_front_results/solution_42_coords.txt
43,461757.01,765979.17,3489.91,7,pareto_front_results/solution_43_coords.txt
44,461757.01,765979.17,3489.91,7,pareto_front_results/solution_44_coords.txt
45,461757.01,765979.17,3489.91,7,pareto_front_results/solution_45_coords.txt
46,461757.01,765979.17,3489.91,7,pareto_front_results/solution_46_coords.txt
47,461757.01,765979.17,3489.91,7,pareto_front_results/solution_47_coords.txt
48,461757.01,765979.17,3489.91,7,pareto_front_results/solution_48_coords.txt
17,461757.01,765979.17,3489.91,7,pareto_front_results/solution_17_coords.txt
50,461757.01,765979.17,3489.91,7,pareto_front_results/solution_50_coords.txt
51,461757.01,765979.17,3489.91,7,pareto_front_results/solution_51_coords.txt
52,461757.01,765979.17,3489.91,7,pareto_front_results/solution_52_coords.txt
53,461757.01,765979.17,3489.91,7,pareto_front_results/solution_53_coords.txt
54,461757.01,765979.17,3489.91,7,pareto_front_results/solution_54_coords.txt
